Country,OrgName,InstNameEnglish,OrgGUID
Brazil,Christus Faculdade do Piauí,Christus Faculty of Piauí,{72716459-EC94-43B0-908B-50A551E1C71B}
Brazil,CNEC Capivari,CNEC Capivari,{CAC6E4D8-78B5-11D2-BE74-0080C87A0525}
Brazil,Conservatorio Brasileiro de Música,Brazilian Music Conservatoire,{CAC6E4A0-78B5-11D2-BE74-0080C87A0525}
Brazil,Conservatório de Música de Niterói,Music Conservatory of Niterói,{CAC6E4A2-78B5-11D2-BE74-0080C87A0525}
Brazil,Conservatório Dramático Musical de São Paulo,Music Conservatoire of  São Paulo,{CAC6E4A1-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola Bahiana de Administração,Bahia School of Administration,{34F4F1AE-F8E6-11D2-B8FF-00105AB33FEE}
Brazil,Escola Bahiana de Medicina e Saúde Pública,Bahia School of Medicine and Public Health,{34F4F1B8-F8E6-11D2-B8FF-00105AB33FEE}
Brazil,Escola Brasileira de Administração Pública e de Empresas,Brazilian School of Public and Business  Administration,{E6F4AF83-FA08-4003-A85F-07D51CBB2691}
Brazil,Escola Brasileira de Economia e Finanças,Brazilian School of Economics and Finance,{6BCBA0FB-09A3-458F-AD0C-866C29D58D7C}
Brazil,Escola da Cidade - Faculdade de Arquitetura e Urbanismo,School of the City - Faculty of Architecture and Urbanism,{48CA4922-D3D2-403B-94D9-4DD1ED2AAC53}
Brazil,Escola de Administração de Empresas de São Paulo,School of Business Administration of Sao Paulo,{CAC6E4A3-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola de Direito de São Paulo,São Paulo School of Law,{74957245-C331-43BD-9CBF-80CC52783F0D}
Brazil,Escola de Direito do Rio de Janeiro,Rio de Janeiro School of Law,{F4034DB4-5C02-4BCC-9691-887589682EEA}
Brazil,Escola de Economia de São Paulo,São Paulo School of Economics,{F01E675C-F576-42DC-9550-AAFE0A7E37FC}
Brazil,Escola de Educação Física de Assis,Assis School of Physical Education,{00EFAC68-7A40-434C-9FA4-7E3D810390DC}
Brazil,Escola de Enfermagem Wenceslau Braz,Wenceslau Braz Nursing School,{CAC6E4AA-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola de Engenharia de Agrimensura,School of Agricultural Measurement Engineering,{CAC6E4AB-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola de Engenharia de Piracicaba,School of Engineering of Piracicaba,{CAC6E652-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola de Ensino Superior Alternativo,Alternative Higher Education School,{CD783495-02D2-433D-866D-204E5D260F9C}
Brazil,Escola de Estudos Superiores de Viçosa,Viçosa School of Higher Studies,{725C1C2B-5391-4793-998D-9D72BFC6ABDF}
Brazil,Escola de Governo Professor Paulo Neves de Carvalho,Professor Paulo Neves de Carvalho School of Government,{A63B68E3-E602-11D2-B8FF-00105AB33FEE}
Brazil,Escola de Música e Belas Artes do Paraná,School of Music and Fine Arts of Parana,{CAC6E656-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola de Negócios do Estado da Bahia,Business School of the State of Bahia,{42E674AA-1AB1-45D2-802A-1C1DAEBB7420}
Brazil,Escola Nacional de Ciências Estatísticas,National School of Statistics,{CAC6E658-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola São Francisco de Assis,Saint Francis of Assisi School,{3AAC168A-F997-11D2-B8FF-00105AB33FEE}
Brazil,Escola Superior Associada de Goiânia,Associated School of Goiás,{33F71358-DDE0-4055-97A2-4EAC8A092BB2}
Brazil,Escola Superior Batista do Amazonas,Baptist School of the Amazon,{70108018-AB4B-423B-8430-989C3F499BCD}
Brazil,Escola Superior da Amazônia,School of Amazonia,{B1EB7AD0-AD68-4013-819B-4379C56FE9D0}
Brazil,Escola Superior de Administração de Empresas,Administration and Business School,{21AA5D8C-9D97-4921-9BED-372238A62C0A}
Brazil,Escola Superior de Administração e Gestão,School of Administration and Management,{A36D97D7-4AD2-40C6-AC50-105B34C93D2C}
Brazil,"Escola Superior de Administração, Direito e Escola Superior de Administração, Direito e Economia","School of Administration, Law and Economics",{A127A119-E160-4BBF-BF88-1F627B443C6C}
Brazil,"Escola Superior de Administração, Marketing e Comunicaçáo de Campinas","School of Administration, Marketing and Communication of Campinas",{BB34DB6A-2783-11D5-8B2F-006097D24B11}
Brazil,Escola Superior de Agronomia de Paraguaçú Paulista,School of Agronomy of Paraguaçú Paulista,{0388F202-0661-4273-94F2-E58E4FD491D6}
Brazil,Escola Superior de Artes Célia Helena,Célia Helena School of Arts,{6BA5A30E-B2FA-4705-8F09-3F504C938BE1}
Brazil,Escola Superior de Aviação Civil,School of Civil Aviation,{3CA83B59-2D9D-4D77-8579-02CA7C2B8986}
Brazil,Escola Superior de Ciências da Santa Casa de Misericórdia de Vitória,School of Advanced Scientific Studies of Santa Casa de Misericórdia de Vitória,{CAC6E4B0-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola Superior de Ciências da Saúde,School of Health Sciences,{819FD677-8094-4425-BC2A-9F1090E1F8CE}
Brazil,Escola Superior de Ciências Sociais,School of Social Sciences,{2E3CAAD1-6DD0-453C-8352-7F8B1BC1EF4E}
Brazil,Escola Superior de Educação Corporativa,School of Corporate Education,{02272123-CD84-4A25-9B2E-EE07B39F8701}
Brazil,Escola Superior de Educação Física de Cruzeiro,School of Physical Education of Cruzeiro,{13FBA276-EE9D-11D2-B8FF-00105AB33FEE}
Brazil,Escola Superior de Educação Física de Jundiaí,School of Physical Education of Jundiaí,{CAC6E65E-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola Superior de Educação Física de Muzambinho,School of Physical Education of Muzambinho,{CAC6E4BA-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola Superior de Engenharia e Gestão de São Paulo,School of Engineering and Management of Sao Paulo,{18C66AC2-0475-48EE-ACA3-B13B9756A639}
Brazil,Escola Superior de Estatística da Bahia,Bahia School of Statistics,{CAC6E4BD-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola Superior de Estudos Empresariais e Informática,School of Business and Computer Studies,{CAC6E4BE-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola Superior de Gestão Comercial e Marketing,ESIC Business and Marketing School,{E5BE8AA8-D4FF-47AF-ABDB-F18006E6839A}
Brazil,Escola Superior de Marketing,School of Marketing,{3E964052-2787-11D5-8B2F-006097D24B11}
Brazil,Escola Superior de Propaganda e Marketing de Porto Alegre,School of Propaganda and Marketing of Porto Alegre,{3E964063-2787-11D5-8B2F-006097D24B11}
Brazil,Escola Superior de Relações Públicas,School of Public Relations,{CAC6E4C1-78B5-11D2-BE74-0080C87A0525}
Brazil,Escola Superior de Tecnologia e Educação de Porto Ferreira,School of Technology and Education of Porto Ferreira,{C32E2821-1DE3-467D-92A3-8AC2FD60CEAB}
Brazil,Escola Superior de Tecnológia e Educação de Rio Claro,School of Technology and Education of Rio Claro,{70684CC7-AFE7-42B3-B73E-B0C11022CB44}
Brazil,Escola Superior de Teologia,School of Theology,{D4E50434-2902-4187-8093-3D3C0EF5E1E4}
Brazil,Escola Superior Dom Helder Câmara,Dom Helder Câmara School,{3A7C8F07-29DB-4F46-89CF-5593E4AC692F}
Brazil,Escola Superior em Meio Ambiente,School of Environmental Studies,{A13E0DB2-EE92-11D2-B8FF-00105AB33FEE}
Brazil,Escola Superior Madre Celeste,Madre Celeste School,{B656A58F-710D-4B82-BDFC-29CD4597EED2}
Brazil,Escola Superior Nacional de Seguros,National School of Security,{D80F0A40-62BC-4839-8632-CE115EA518A0}
Brazil,Escola Superior Paulista de Administração,School of Administration of São Paulo,{059D5A8B-082C-46FA-BE33-DAF13E4B71A8}
Brazil,Estaçao Business School,,{847FB219-D61E-4DA2-9690-6805033C108A}
Brazil,ETEP Faculdades,ETEP Faculties,{CAC6E4AD-78B5-11D2-BE74-0080C87A0525}
Brazil,FACET Faculdades,FACET Faculties,{0932AFF6-0C75-11D3-B8FF-00105AB33FEE}
Brazil,Faculdade AD1,AD1 Faculty,{2218F190-0704-11D3-B8FF-00105AB33FEE}
Brazil,Faculdade Adelmar Rosado,Adelmar Rosado Faculty,{3E964070-2787-11D5-8B2F-006097D24B11}
Brazil,Faculdade Adventista de Hortolândia,Adventist Faculty of Hortolândia,{DCC94FD1-C9BE-4482-8E13-BDEE4F521869}
Brazil,Faculdade Afirmativo,Affirmative Faculty,{76E254C1-FBF1-11D2-B8FF-00105AB33FEE}
Brazil,Faculdade AGES,AGES Faculty,{1C4C4505-FFDB-11D7-8C91-0040F44DAC45}
Brazil,Faculdade Alagoana de Administração - Instituto de Ensino Superior de Alagoas,Faculty of Administration of Alagoana - Higher Education Institute of Alagoana,{76E254C2-FBF1-11D2-B8FF-00105AB33FEE}
Brazil,Faculdade Albert Einstein,Albert Einstein Faculty,{2C3AD8EB-833B-45A0-8B39-4ACB8E1CB601}
Brazil,Faculdade Albert Einstein de São Paulo,Albert Einstein Faculty of São Paulo,{CB36BC36-681A-4F38-BE7C-C727644105AB}
Brazil,Faculdade Aldete Maria Alves,Aldete Maria Alves Faculty,{76E254C3-FBF1-11D2-B8FF-00105AB33FEE}
Brazil,Faculdade Alfa,Alfa Faculty,{57FC5DA0-8DF2-4C7E-84CB-1B0C9AD882D2}
Brazil,Faculdade Alfa Brasil,Alfa Brasil Faculty,{AFDE3536-9F14-4D80-B624-90A223493489}
Brazil,Faculdade Alfacastelo,Alfacastelo Faculty,{D2003591-F91F-44F4-BDC3-0B0198262E37}
Brazil,Faculdade Alfredo Nasser,Alfredo Nasser Faculty,{52DC77F1-F002-11D7-8C91-0040F44DAC45}
Brazil,Faculdade Aliança,Alliance Faculty,{D2AB5433-E4DF-457B-9254-D293B4E64C3F}
Brazil,Faculdade Almeida Rodrigues,Almeida Rodrigues Faculty,{F7553088-3EDA-4EE7-99B7-BD6D268BF820}
Brazil,Faculdade Alternativa de Ensino Superior do Agreste,Alternative Faculty of Higher Education of Agreste,{A19653C1-2E3A-4CB7-8DF6-895A540F9B17}
Brazil,Faculdade Alvorada de Brasilia,Alvorada Faculty of Brasilia,{76E254C4-FBF1-11D2-B8FF-00105AB33FEE}
Brazil,Faculdade Amadeus,Amadeus Faculty,{49E6DF87-2A44-4A57-9227-5EFE6F1E27CD}
Brazil,Faculdade Amec Trabuco,Amec Trabuco Faculty,{C1C16421-1F73-41A2-9390-8890F777AE1A}
Brazil,Faculdade América Latina - Unidade Ijuí,Latin American Faculty - Ijuí Unit,{D56261CB-F981-432B-9F4D-46DFDF5FDE4D}
Brazil,Faculdade Anchieta,Anchieta Faculty,{2B109522-F327-11D7-8C91-0040F44DAC45}
Brazil,Faculdade Anchieta de Ensino Superior do Paraná,Anchieta Faculty of Higher Education of Parana,{0BA9A251-FA85-4BAA-B0DD-40E063A3208B}
Brazil,Faculdade Anchieta do Recife,Anchieta Faculty of Recife,{2CB6ED95-A4CF-4EF8-A9B8-7D90139DED6A}
Brazil,Faculdade Angel Vianna,Angel Vianna Faculty,{7E4E7347-5BF0-46FD-978F-0D7BF2341712}
Brazil,Faculdade Anglicana de Erechim,Anglican Faculty of Erechim,{01E983AF-8F8B-4D60-B63A-EE3378A63805}
Brazil,Faculdade Anglo Latino,Anglo-Latin Faculty,{561F607A-C3EB-4F7F-AF57-623D3DCF83F4}
Brazil,Faculdade Anísio Teixeira de Feira de Santana,Anísio Teixeira Faculty of Feira de Santana,{BF8824C6-F32C-11D7-8C91-0040F44DAC45}
Brazil,Faculdade Anita Garibaldi,Anita Garibaldi Faculty,{B9190C73-092E-47D4-A052-AECB228FCDED}
Brazil,Faculdade Antônio Meneghetti,Antônio Meneghetti Faculty,{6C03E0E3-2518-48C1-975F-2D5B3FE2008F}
Brazil,Faculdade Apogeu,Apogeu Faculty,{3DF00A70-3D68-44BA-8ACD-E2F40EAC17D1}
Brazil,Faculdade Apoio,Apoio Faculty,{0F60CC38-1DD9-4F9B-95F0-EE7D077D534B}
Brazil,Faculdade Araguaia,Araguaia Faculty,{BF8824D0-F32C-11D7-8C91-0040F44DAC45}
Brazil,Faculdade Arapoti,Faculty of Arapoti,{67D2544E-0A23-11D8-8C91-0040F44DAC45}
Brazil,Faculdade Arnaldo Horacio Ferreira,Arnaldo Horacio Ferreira Faculty,{9786F4EE-F2C4-4C60-9E17-8C6CEC5DA7DF}
Brazil,Faculdade Arquidiocesana Dom Luciano Mendes,Archdiocese Dom Luciano Mendes Faculty,{F54B78F7-B1E8-41E6-957F-79553931D57A}
Brazil,Faculdade Arthur Sá Earp Neto/ Faculdade de Medicina de Petrópolis,Arthur Sá Earp Neto Faculty/ Petrópolis Medicine Faculty,{76E254CA-FBF1-11D2-B8FF-00105AB33FEE}
Brazil,Faculdade ASA de Brumadinho,ASA Faculty of Brumadinho,{EDC9E782-F334-11D7-8C91-0040F44DAC45}
Brazil,Faculdade ASCES - Associação Caruaruense de Ensino Superior,ASCES Faculty - Higher Education Association of Caruaru,{ED6DD5CB-0E05-11D3-B8FF-00105AB33FEE}
Brazil,Faculdade Assis Gurgacz,Assis Gurgacz Faculty,{9A85DEF2-8BF0-4B02-B498-F72A0C4C803D}
Brazil,Faculdade Associada Brasil,Brazil Associated Faculty,{2EA0E2B5-EDCB-40B5-B7FE-77FD89468093}
Brazil,Faculdade Atenas,Atenas Faculty,{D481241B-1126-4400-941F-C98953E58EF6}
Brazil,Faculdade Atenas Maranhense,Atenas Maranhense Faculty,{B04666C4-619E-4B77-81A1-56526AB7D2FD}
Brazil,Faculdade Atenas Maranhense de Imperatriz,Atenas Maranhense Faculty of Imperatriz,{5CA29142-F414-11D7-8C91-0040F44DAC45}
Brazil,Faculdade Ateneu,Ateneu Faculty,{3D0D1B0F-BF97-4644-BEE6-13D805F27CC6}
Brazil,Faculdade Atlântico,Atlantic Faculty,{29A8ED08-EE94-4155-BD66-2FA2DAD797F5}
Brazil,Faculdade Atual de Amazônia,Contemporary Faculty of Amazonia,{5CA2914C-F414-11D7-8C91-0040F44DAC45}
Brazil,Faculdade Aum,Aum Faculty,{B5D73EDE-C594-4D7F-9F58-62FCFA37C544}
Brazil,Faculdade Autônoma de Direito de São Paulo,Autonomous Faculty of Law of Sao Paulo,{77C44BA9-BFD3-4E12-BA11-B4424094770B}
Brazil,Faculdade Avantis,Avantis Faculty,{174FCB10-60C7-467C-96D9-A50D5F08206C}
Brazil,Faculdade Avila,Avila Faculty,{A04E912E-6C65-4331-B737-D228B216FB4F}
Brazil,Faculdade Bagozzi,Bagozzi Faculty,{786EC3AD-85D2-4F22-AEDC-4EED5D70FD6D}
Brazil,Faculdade Baiana de Ciências,Bahia Faculty of Science,{76E254CB-FBF1-11D2-B8FF-00105AB33FEE}
Brazil,Faculdade Baiana de Direito e Gestão,Bahia Faculty of Law and Management,{CE7934E6-FA16-4528-8E19-D64EA9179B3A}
Brazil,Faculdade Bandeirantes,Pioneer Faculty,{31FCFA70-DA65-4EB7-AB3D-2DD92A553CC5}
Brazil,Faculdade Barão de Piratininga - AES,Baron of Piratininga - AES Faculty,{DBA4F3AF-CBA9-436F-94E2-988906BC4F0D}
Brazil,Faculdade Barão do Rio Branco,Baron of Rio Branco Faculty,{2F915E4D-9A2D-49DC-9351-4E59033D6186}
Brazil,Faculdade Barretos,Faculty of Barretos,{CAC6E4F7-78B5-11D2-BE74-0080C87A0525}
Brazil,Faculdade Batista Brasileira,Brazilian Baptist Faculty,{439FE618-ABDB-47F0-ADAE-FBF05614A626}
Brazil,Faculdade Batista da Serra,Baptist Faculty of Serra,{72076AD8-F418-11D7-8C91-0040F44DAC45}
Brazil,Faculdade Batista de Minas Gerais,Baptist Faculty of Minas Gerais,{1BF87CF7-670D-4498-8394-5B1E4DD4E5F0}
Brazil,Faculdade Batista do Rio de Janeiro,Baptist Faculty of Rio de Janeiro,{03BCA544-4E63-4B2A-9656-493042D04FEA}
Brazil,Faculdade Bertioga,Faculty of Bertioga,{D4F26071-0424-4505-BD59-D42AD8025C42}
Brazil,Faculdade Béthencourt da Silva,Béthencourt da Silva Faculty,{CAC6E4CB-78B5-11D2-BE74-0080C87A0525}
Brazil,Faculdade Bezerra de Araújo,Bezerra de Araújo Faculty,{2811DF64-E9F4-415C-B841-42E0511DED0C}
Brazil,Faculdade Bi Campinas,Bi Faculty Campinas,{C8726E61-64AA-4004-931E-4260AB9947DE}
Brazil,Faculdade Bi Social Quaresma,Quaresma Bi Social Faculty,{B8F842FE-18B9-4F79-A8E6-2C1018A2950F}
Brazil,Faculdade Birigui,Faculty of Birigui,{8AF6431B-3AED-46E0-870C-FB071195677C}
Brazil,Faculdade Boa Viagem,Boa Viagem Faculty,{BCCE8B2B-71F3-4752-8CFF-C87D5EDF9AFD}
Brazil,"Faculdade Boas Novas de Ciências Teologicas, Sociais e Biotecnológicas","Good News Faculty of Theology, Social Sciences and Biotechnology",{51961D64-4FEB-48DA-A121-293FB8A623C3}
Brazil,Faculdade Brasil Central,Faculty of Central Brazil,{30126C9E-D1D2-4E11-B2BE-3B2293E813BA}
Brazil,Faculdade Brasileira,Brazilian Faculty,{3092FDFB-8A48-4E18-94B1-698C9CD77C4C}
Brazil,"Faculdade Brasileira de Ciências Exatas, Humanas e Sociais - Fabrai","Brazilian Faculty of Exact Sciences, Humanities and Social Sciences Fabrai",{76E254D0-FBF1-11D2-B8FF-00105AB33FEE}
Brazil,Faculdade Brasileira de Ciências Jurídicas,Brazilian Faculty of Juridical Science,{CAC6E4CC-78B5-11D2-BE74-0080C87A0525}
Brazil,Faculdade Brasileira de Educacão e Cultura,Brazilian Faculty of Education and Culture,{DDD382C3-009D-4558-A384-A8EC7B74B8F6}
Brazil,Faculdade Brasília de São Paulo,Brasilia Faculty of Sao Paulo,{76E254D1-FBF1-11D2-B8FF-00105AB33FEE}
Brazil,Faculdade Cabrália,Faculty of Cabrália,{D5FCBA85-E91E-4932-B343-F34F3B8CFD17}
Brazil,Faculdade Calafiori,Calafiori Faculty,{A6F59A5F-E4A0-4030-9C20-B8F16FDBF5CF}
Brazil,Faculdade Câmara Cascudo,Câmara Cascudo Faculty,{55BFD04A-4286-47F3-815F-40CCFAF958F2}
Brazil,Faculdade Cambury,Cambury Faculty,{76E254D3-FBF1-11D2-B8FF-00105AB33FEE}
Brazil,Faculdade Campo Grande,Campo Grande Faculty,{37E6FCBB-7807-4B92-BC8C-CB36148D2179}
Brazil,Faculdade Campo Limpo Paulista,Faculty of Campo Limpo Paulista,{1A8DA550-5E1D-41A7-97B8-1B1399D42B58}
Brazil,Faculdade Campo Real,Campo Real Faculty,{5FE2D944-02E8-11D8-8C91-0040F44DAC45}
Brazil,Faculdade Campos Eliseos,Faculty of Campos Eliseos,{F587605E-FE59-11D2-B8FF-00105AB33FEE}
Brazil,Faculdade Cândido Mendes de Vitória,Cândido Mendes Faculty of Vitoria,{2C47F69E-08DE-4EBC-809C-E847A467F7DF}
Brazil,Faculdade Cantareira,Cantareira Faculty,{CD4BBCCD-33FE-11D5-8BC8-006097CFC91F}
Brazil,Faculdade Capim Grosso,Faculty of Capim Grosso,{E51635FA-73DB-4758-A9CD-FF6C9F4FA9FD}
Brazil,Faculdade Capivari,Faculty of Capivari,{C3895929-25E7-46FD-87EC-66BB34670AD7}
Brazil,Faculdade Capixaba de Administração e Educação,Faculty of Administration and Education of Vitoria,{8BD10A14-49CE-48ED-8BE3-69EBDA4B3502}
Brazil,Faculdade Casa Branca,Faculty of Casa Branca,{AA5ACD80-9566-4565-8309-187A07075ACB}
Brazil,Faculdade Casa do Estudante,Student House Faculty,{A9030F69-B7E8-4CAD-9130-523395BA86D2}
Brazil,Faculdade Cásper Líbero,Cásper Líbero Faculty,{CAC6E542-78B5-11D2-BE74-0080C87A0525}
Brazil,Faculdade Castelo Branco,Castelo Branco Faculty,{1BB26153-7E3F-4FA1-BD7A-58AE7B2372F6}
Brazil,Faculdade Castro Alves,Castro Alves Faculty,{DEDBDF14-25D8-4F55-A61B-27CDAEB972EE}
Brazil,Faculdade Cathedral,Cathedral Faculty,{D94EBE70-FFEC-11D7-8C91-0040F44DAC45}
Brazil,Faculdade Católica de Anápolis,Catholic Faculty of Anapolis,{FF7CA858-A770-4611-B27B-D1AA10EE80F0}
Brazil,Faculdade Católica de Ceará,Catholic Faculty of Ceara,{B3F32FDF-D95A-4143-90D0-2E009468C0EE}
Brazil,Faculdade Católica de Ciências Econômicas da Bahia,Catholic Faculty of Economics of Bahia,{CAC6E4D2-78B5-11D2-BE74-0080C87A0525}
Brazil,Faculdade Católica de Pouso Alegre,Catholic Faculty of Pouso Alegre,{9DAE1FF9-52BE-448F-85E9-96FA3FA94CDE}
Brazil,Faculdade Católica de Rondônia,Catholic Faculty of Rondonia,{2866F3B9-9A2B-4CBE-8FA4-842215F12888}
Brazil,Faculdade Católica de Uberlândia,Catholic Faculty of Uberlandia,{97145A7C-4F7B-47C3-AC35-252D571FD8EE}
Brazil,Faculdade Católica do Cariri,Catholic Faculty of Cariri,{704F78E1-74D4-469B-9AB2-894B854F67FD}
Brazil,Faculdade Católica do Tocantins,Catholic Faculty of Tocantins,{138C464E-ACD8-4C34-B3F2-B5DB982FAE26}
Brazil,Faculdade Católica Dom Aquino de Cuiabá,Dom Aquino Catholic Faculty of Cuiaba,{852D40CE-C7BF-4A68-8364-9F44F7C3B646}
Brazil,Faculdade Católica Dom Orione,Dom Orione Catholic Faculty,{9E7C2274-3F4D-4102-888D-45051E4088C6}
Brazil,Faculdade Católica Nossa Senhora das Vitórias,Catholic Faculty of Nossa Senhora das Vitórias,{1D260579-A7C3-4955-88D2-428695720AA2}
Brazil,Faculdade Católica Nossa Senhora des Neves,Catholic Faculty of Nossa Senhora des Neves,{C44581E1-2CA7-48DD-A379-B878E85184A9}
Brazil,Faculdade Católica Rainha da Paz de Araputanga,Queen of Peace Catholic Faculty of Araputanga,{290039C2-0D35-4D16-A8CE-2AE8205C499E}
Brazil,Faculdade Católica Santa Teresinha,Santa Teresinha Catholic Faculty,{69415C40-ACB9-4873-9853-4811FB289274}
Brazil,Faculdade Católica Stella Maris,Stella Maris Catholic Faculty,{16BFB90B-B1D4-4EA5-8C8B-0C4173C423E2}
Brazil,Faculdade Catuaí,Catuaí Faculty,{B7E563AC-3D12-4C44-8D9A-CDF13686A071}
Brazil,Faculdade CBES - CBES,CBES - CBES Faculty,{D606F071-7057-474B-B403-B18D3CD4F14E}
Brazil,Faculdade CCAA,CCAA Faculty,{EC047F18-77FE-4B60-B3B4-F1AB34D6495A}
Brazil,Faculdade CECAP,CECAP Faculty,{0B4335A1-CDB1-45D2-9FA2-18A050E022D5}
Brazil,Faculdade Cenecista da Ilha do Governador,Cenecist Faculty of Ilha do Governador,{CAC6E4D4-78B5-11D2-BE74-0080C87A0525}
